Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,AnnualVariableOperatingCost,TotalCapacityAnnual,NewCapacity,CapitalInvestment,AnnualFixedOperatingCost,CapitalInvestmentStorage,AnnualTechnologyEmission,TotalTechnologyAnnualActivity,Scen_fut
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2025,,,,,,,,,,,,,,,,,8.5767400498,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,0.0009555280099600004,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2026,,,,,,,,,,,,,,,,,9.5552800996,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,0.00105338201493,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2027,,,,,,,,,,,,,,,,,10.533820149299999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,0.00115123601991,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2028,,,,,,,,,,,,,,,,,11.512360199100002,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,0.0012490900248899998,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2029,,,,,,,,,,,,,,,,,12.4909002489,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,0.0013469440298699998,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2030,,,,,,,,,,,,,,,,,13.469440298700002,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,0.0014447980348399998,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2031,,,,,,,,,,,,,,,,,14.447980348400003,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,0.00154265203982,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2032,,,,,,,,,,,,,,,,,15.426520398199996,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,0.0016405060448,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2033,,,,,,,,,,,,,,,,,16.405060447999997,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,0.0017383600497799996,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2034,,,,,,,,,,,,,,,,,17.3836004978,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,0.0018362140547500002,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2035,,,,,,,,,,,,,,,,,18.3621405475,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,0.0019340680597299995,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2036,,,,,,,,,,,,,,,,,19.3406805973,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,0.0020319220647100006,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2037,,,,,,,,,,,,,,,,,20.319220647100003,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,0.00212977606969,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2038,,,,,,,,,,,,,,,,,21.297760696900006,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,0.0022276300746600004,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2039,,,,,,,,,,,,,,,,,22.276300746599997,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,0.0023254840796400004,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2040,,,,,,,,,,,,,,,,,23.2548407964,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,0.00242333808462,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2041,,,,,,,,,,,,,,,,,24.233380846199996,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,0.0025211920896,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2042,,,,,,,,,,,,,,,,,25.21192089600001,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,0.0026190460945699997,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2043,,,,,,,,,,,,,,,,,26.190460945700007,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,0.0027169000995500006,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2044,,,,,,,,,,,,,,,,,27.169000995500003,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,0.0028147541045300006,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2045,,,,,,,,,,,,,,,,,28.1475410453,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,0.0029126081095099993,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2046,,,,,,,,,,,,,,,,,29.12608109509999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,0.0030104621144800003,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2047,,,,,,,,,,,,,,,,,30.10462114479999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,0.0031083161194600003,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2048,,,,,,,,,,,,,,,,,31.08316119459999,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,,1.3235890852883316,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,0.0032061701244400003,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2049,,,,,,,,,,,,,,,,,32.061701244400005,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,,,999997.6764109147,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,,999999.0,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,0.0033040241294200008,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,,2050,,,,,,,,,,,,,,,,,33.0402412942,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2019,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2020,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2021,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2022,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2023,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2024,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2025,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2026,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2027,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2028,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2029,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2030,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2031,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2032,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2033,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2034,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2035,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2036,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2037,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2038,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2039,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2040,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2041,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2042,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2043,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2044,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2045,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2046,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2047,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2048,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2049,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMCOMELC,CO2,2050,,,,,,,,,,,,,,,,0.0,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,,,4.309383991572075,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,0.0021563099999999994,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2019,,,,,,,,,,,,,,,,,21.563100000000002,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,0.00219401,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2020,,,,,,,,,,,,,,,,,21.940100000000005,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,0.002293640000000001,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2021,,,,,,,,,,,,,,,,,22.936399999999995,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,0.00237027,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2022,,,,,,,,,,,,,,,,,23.7027,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,0.00244266,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2023,,,,,,,,,,,,,,,,,24.42659999999999,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,0.0025264,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2024,,,,,,,,,,,,,,,,,25.264000000000006,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,0.0026176299999999993,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2025,,,,,,,,,,,,,,,,,26.176299999999998,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,0.0027220442714800007,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2026,,,,,,,,,,,,,,,,,27.2204427148,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,0.00289245080064,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2027,,,,,,,,,,,,,,,,,28.9245080064,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,,,0.0,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,,4.309383991572075,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,,,,0.0,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,0.003073371682579999,,,,,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,,,,,0.0,,,,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2028,,,,,,,,,,,,,,,,,30.733716825799995,Scenario1_10
Scenario1,10,RE1,,DEMINDELC,,2029,,,,,,,,,,,,0.0,,,,,,Scenario1_10
