Strategy,Future.ID,REGION,COMMODITY,TECHNOLOGY,EMISSION,YEAR,TIMESLICE,MODE_OF_OPERATION,SEASON,DAYTYPE,DAILYTIMEBRACKET,STORAGE,STORAGEINTRADAY,STORAGEINTRAYEAR,UDC,CapitalInvestment,TotalTechnologyAnnualActivity,TotalCapacityAnnual,CapitalInvestmentStorage,AnnualVariableOperatingCost,AnnualTechnologyEmission,AnnualFixedOperatingCost,NewCapacity,Scen_fut
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2023,,,,,,,,,,,,,,34154.916,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2023,,,,,,,,,,,2009.1127,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2024,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2024,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2024,,,,,,,,,,,,,,34179.363,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2024,,,,,,,,,,,2010.5508,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2025,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2025,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2025,,,,,,,,,,,,,,34192.098,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2025,,,,,,,,,,,2011.2999,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2026,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2026,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2026,,,,,,,,,,,,,,34984.874,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2026,,,,,,,,,,,2057.9337,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2027,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2027,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2027,,,,,,,,,,,,,,35959.203,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2027,,,,,,,,,,,2115.2472,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2028,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2028,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2028,,,,,,,,,,,,,,36942.7,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2028,,,,,,,,,,,2173.1,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2029,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2029,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2029,,,,,,,,,,,,,,37935.364,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2029,,,,,,,,,,,2231.492,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2030,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2030,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2030,,,,,,,,,,,,,,38572.61,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2030,,,,,,,,,,,2268.9771,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2031,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2031,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2031,,,,,,,,,,,,,,39372.659,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2031,,,,,,,,,,,2316.0388,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2032,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2032,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2032,,,,,,,,,,,,,,39581.836,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2032,,,,,,,,,,,2328.3433,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2033,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2033,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2033,,,,,,,,,,,,,,38163.755,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2033,,,,,,,,,,,2244.9268,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2034,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2034,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2034,,,,,,,,,,,,,,37205.487,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2034,,,,,,,,,,,2188.5581,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2035,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2035,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2035,,,,,,,,,,,,,,36059.033,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2035,,,,,,,,,,,2121.1196,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2036,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2036,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2036,,,,,,,,,,,,,,34510.301,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2036,,,,,,,,,,,2030.0177,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2037,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2037,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2037,,,,,,,,,,,,,,31672.244,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2037,,,,,,,,,,,1863.0732,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2038,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2038,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2038,,,,,,,,,,,,,,30141.848,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2038,,,,,,,,,,,1773.0499,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2039,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2039,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2039,,,,,,,,,,,,,,27693.124,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2039,,,,,,,,,,,1629.0073,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2040,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2040,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2040,,,,,,,,,,,,,,26446.97,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2040,,,,,,,,,,,1555.7041,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2041,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2041,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2041,,,,,,,,,,,,,,26768.056,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2041,,,,,,,,,,,1574.5916,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2042,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2042,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2042,,,,,,,,,,,,,,26532.782,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2042,,,,,,,,,,,1560.7519,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2043,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2043,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2043,,,,,,,,,,,,,,26123.331,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2043,,,,,,,,,,,1536.6665,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2044,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2044,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2044,,,,,,,,,,,,,,25504.635,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2044,,,,,,,,,,,1500.2727,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2045,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2045,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2045,,,,,,,,,,,,,,24623.072,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2045,,,,,,,,,,,1448.416,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2046,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2046,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2046,,,,,,,,,,,,,,23406.913,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2046,,,,,,,,,,,1376.8772,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2047,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2047,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2047,,,,,,,,,,,,,,22627.773,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2047,,,,,,,,,,,1331.0455,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2048,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2048,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2048,,,,,,,,,,,,,,21343.617,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2048,,,,,,,,,,,1255.5069,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2049,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2049,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2049,,,,,,,,,,,,,,19671.711,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2049,,,,,,,,,,,1157.1595,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2050,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2050,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2050,,,,,,,,,,,,,,17869.451,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2050,,,,,,,,,,,1051.1442,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2051,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2051,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2051,,,,,,,,,,,,,,9089.6815,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2051,,,,,,,,,,,534.68715,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2052,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2052,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2052,,,,,,,,,,,,,,7216.5716,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2052,,,,,,,,,,,424.50421,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2053,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2053,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2053,,,,,,,,,,,,,,5352.6294,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2053,,,,,,,,,,,314.86055,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2054,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2054,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2054,,,,,,,,,,,,,,3720.8062,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2054,,,,,,,,,,,218.87095,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2055,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2055,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2055,,,,,,,,,,,,,,2835.1613,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2055,,,,,,,,,,,166.7742,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2056,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2056,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2056,,,,,,,,,,,,,,2783.6196,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2056,,,,,,,,,,,163.74233,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2057,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2057,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2057,,,,,,,,,,,,,,2744.5178,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2057,,,,,,,,,,,161.44222,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2058,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2058,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2058,,,,,,,,,,,,,,2666.2618,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2058,,,,,,,,,,,156.83893,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2059,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2059,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2059,,,,,,,,,,,,,,2717.6122,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2059,,,,,,,,,,,159.85954,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2060,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2060,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2060,,,,,,,,,,,,,,2339.0837,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_COAL,,2060,,,,,,,,,,,137.59316,,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2020,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2020,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2021,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2021,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2022,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2022,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2023,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2023,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2024,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2024,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2025,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2025,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2026,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2026,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2027,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2027,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2028,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2028,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2029,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2029,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2030,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2030,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2031,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2031,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2032,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2032,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2033,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2033,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2034,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2034,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2035,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2035,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2036,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2036,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2037,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2037,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2038,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2038,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2039,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2039,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2040,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2040,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2041,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2041,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2042,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2042,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2043,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2043,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2044,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2044,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2045,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2045,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2046,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2046,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2047,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2047,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2048,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2048,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2049,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2049,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2050,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2050,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2051,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2051,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2052,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2052,,,,,,,,,,,,999999.0,,,,,,Scenario1_0
Scenario1,0,RE1,,RSA_FUEL_PRO_DSL,,2053,,,,,,,,,,,,,,,,,999999.0,Scenario1_0
